GREEN,RED,IR
1364070,645100,1148787
1364239,644595,1148878
1364284,644425,1148490
1364119,644263,1147808
1364001,644320,1147414
1364001,644252,1147334
1363986,644249,1146546
1363983,644307,1145091
1364156,644303,1144304
1364084,643783,1144403
1364162,643185,1144844
1364013,642546,1145002
1364272,641932,1145232
1364022,641535,1145548
1364135,641272,1145572
1364042,641132,1145186
1364134,640897,1144644
1363934,640942,1144385
1364009,641008,1143931
1364037,641226,1143341
1364416,641410,1142149
1364396,641504,1141310
1364574,641752,1140353
1364406,641947,1139678
1364404,642125,1139548
1364478,642313,1139167
1364545,642540,1138526
1364130,642706,1138625
1364025,642616,1138295
1364025,642604,1137909
1364091,642602,1136880
1364214,642958,1136046
1364246,642897,1136117
